userId	geneSymbol	geneName	entrezgene	score	gLink
ABHD14B	ABHD14B	abhydrolase domain containing 14B	84836	2.5899643334955404e-6	https://www.ncbi.nlm.nih.gov/gene/?term=84836
ABHD2	ABHD2	abhydrolase domain containing 2	11057	1.5099868511913979e-6	https://www.ncbi.nlm.nih.gov/gene/?term=11057
ABHD3	ABHD3	abhydrolase domain containing 3	171586	5.763722797024731e-7	https://www.ncbi.nlm.nih.gov/gene/?term=171586
ABHD6	ABHD6	abhydrolase domain containing 6	57406	2.9203667637276964e-7	https://www.ncbi.nlm.nih.gov/gene/?term=57406
ABHD8	ABHD8	abhydrolase domain containing 8	79575	9.188469315911251e-7	https://www.ncbi.nlm.nih.gov/gene/?term=79575
ABI3	ABI3	ABI family member 3	51225	3.5891184932397143e-6	https://www.ncbi.nlm.nih.gov/gene/?term=51225
ABI3BP	ABI3BP	ABI family member 3 binding protein	25890	4.803347120066516e-5	https://www.ncbi.nlm.nih.gov/gene/?term=25890
ABL1	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	25	1.1001560893065583e-6	https://www.ncbi.nlm.nih.gov/gene/?term=25
ABL2	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase	27	3.129313584890632e-4	https://www.ncbi.nlm.nih.gov/gene/?term=27
ABLIM1	ABLIM1	actin binding LIM protein 1	3983	1.912892244789255e-6	https://www.ncbi.nlm.nih.gov/gene/?term=3983
ABLIM2	ABLIM2	actin binding LIM protein family member 2	84448	2.0709671579367253e-5	https://www.ncbi.nlm.nih.gov/gene/?term=84448
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	2.4656717652132896e-6	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ABT1	ABT1	activator of basal transcription 1	29777	1.486428843433955e-7	https://www.ncbi.nlm.nih.gov/gene/?term=29777
ABTB1	ABTB1	ankyrin repeat and BTB domain containing 1	80325	2.852741619314779e-6	https://www.ncbi.nlm.nih.gov/gene/?term=80325
ABTB2	ABTB2	ankyrin repeat and BTB domain containing 2	25841	5.699338166949416e-5	https://www.ncbi.nlm.nih.gov/gene/?term=25841
ACACA	ACACA	acetyl-CoA carboxylase alpha	31	3.56861033335163e-7	https://www.ncbi.nlm.nih.gov/gene/?term=31
ACAD10	ACAD10	acyl-CoA dehydrogenase family member 10	80724	8.409194676856696e-8	https://www.ncbi.nlm.nih.gov/gene/?term=80724
ACAD11	ACAD11	acyl-CoA dehydrogenase family member 11	84129	7.485081522682788e-7	https://www.ncbi.nlm.nih.gov/gene/?term=84129
ACAD9	ACAD9	acyl-CoA dehydrogenase family member 9	28976	1.8283470507642943e-6	https://www.ncbi.nlm.nih.gov/gene/?term=28976
ACADM	ACADM	acyl-CoA dehydrogenase medium chain	34	1.7722532952505691e-6	https://www.ncbi.nlm.nih.gov/gene/?term=34
ACADS	ACADS	acyl-CoA dehydrogenase short chain	35	0	https://www.ncbi.nlm.nih.gov/gene/?term=35
ACADSB	ACADSB	acyl-CoA dehydrogenase short/branched chain	36	8.542944373025857e-6	https://www.ncbi.nlm.nih.gov/gene/?term=36
ACAN	ACAN	aggrecan	176	8.28003024924941e-6	https://www.ncbi.nlm.nih.gov/gene/?term=176
ACAT1	ACAT1	acetyl-CoA acetyltransferase 1	38	1.526618994662878e-6	https://www.ncbi.nlm.nih.gov/gene/?term=38
ACAT2	ACAT2	acetyl-CoA acetyltransferase 2	39	8.176741720056882e-6	https://www.ncbi.nlm.nih.gov/gene/?term=39
ACBD3	ACBD3	acyl-CoA binding domain containing 3	64746	9.178681533492471e-7	https://www.ncbi.nlm.nih.gov/gene/?term=64746
ACBD4	ACBD4	acyl-CoA binding domain containing 4	79777	1.5669743177150704e-5	https://www.ncbi.nlm.nih.gov/gene/?term=79777
ACBD5	ACBD5	acyl-CoA binding domain containing 5	91452	6.501249606188606e-5	https://www.ncbi.nlm.nih.gov/gene/?term=91452
ACD	ACD	ACD, shelterin complex subunit and telomerase recruitment factor	65057	8.448373896584952e-8	https://www.ncbi.nlm.nih.gov/gene/?term=65057
ACE	ACE	angiotensin I converting enzyme	1636	6.240026552513339e-7	https://www.ncbi.nlm.nih.gov/gene/?term=1636
ACE2	ACE2	angiotensin I converting enzyme 2	59272	2.7465339500928107e-6	https://www.ncbi.nlm.nih.gov/gene/?term=59272
ACHE	ACHE	acetylcholinesterase (Cartwright blood group)	43	2.9064560395575347e-5	https://www.ncbi.nlm.nih.gov/gene/?term=43
ACIN1	ACIN1	apoptotic chromatin condensation inducer 1	22985	0	https://www.ncbi.nlm.nih.gov/gene/?term=22985
ACLY	ACLY	ATP citrate lyase	47	1.9560466594541896e-7	https://www.ncbi.nlm.nih.gov/gene/?term=47
ACO1	ACO1	aconitase 1	48	4.7201835354721876e-5	https://www.ncbi.nlm.nih.gov/gene/?term=48
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	1.1632488745424812e-7	https://www.ncbi.nlm.nih.gov/gene/?term=26027
ACOT7	ACOT7	acyl-CoA thioesterase 7	11332	6.716775474309581e-7	https://www.ncbi.nlm.nih.gov/gene/?term=11332
ACOT8	ACOT8	acyl-CoA thioesterase 8	10005	8.300443470660784e-7	https://www.ncbi.nlm.nih.gov/gene/?term=10005
ACOX1	ACOX1	acyl-CoA oxidase 1	51	3.497456994735774e-6	https://www.ncbi.nlm.nih.gov/gene/?term=51
ACOX2	ACOX2	acyl-CoA oxidase 2	8309	1.6874525345967725e-5	https://www.ncbi.nlm.nih.gov/gene/?term=8309
ACOX3	ACOX3	acyl-CoA oxidase 3, pristanoyl	8310	0	https://www.ncbi.nlm.nih.gov/gene/?term=8310
ACP1	ACP1	acid phosphatase 1	52	6.669706687702778e-7	https://www.ncbi.nlm.nih.gov/gene/?term=52
ACP2	ACP2	acid phosphatase 2, lysosomal	53	2.075010421459896e-6	https://www.ncbi.nlm.nih.gov/gene/?term=53
ACP5	ACP5	acid phosphatase 5, tartrate resistant	54	7.131040930343543e-6	https://www.ncbi.nlm.nih.gov/gene/?term=54
ACP6	ACP6	acid phosphatase 6, lysophosphatidic	51205	5.1437227170639e-6	https://www.ncbi.nlm.nih.gov/gene/?term=51205
ACPP	ACPP	acid phosphatase, prostate	55	1.697533101206318e-6	https://www.ncbi.nlm.nih.gov/gene/?term=55
ACR	ACR	acrosin	49	2.7510839345384938e-06	https://www.ncbi.nlm.nih.gov/gene/?term=49
ACRBP	ACRBP	acrosin binding protein	84519	4.568750262407036e-5	https://www.ncbi.nlm.nih.gov/gene/?term=84519
ACSBG1	ACSBG1	acyl-CoA synthetase bubblegum family member 1	23205	1.640068689907817e-5	https://www.ncbi.nlm.nih.gov/gene/?term=23205
ACSL1	ACSL1	acyl-CoA synthetase long chain family member 1	2180	0	https://www.ncbi.nlm.nih.gov/gene/?term=2180
ACSL3	ACSL3	acyl-CoA synthetase long chain family member 3	2181	3.3514398399197846e-7	https://www.ncbi.nlm.nih.gov/gene/?term=2181
ACSL4	ACSL4	acyl-CoA synthetase long chain family member 4	2182	1.9527510053497896e-5	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ACSL5	ACSL5	acyl-CoA synthetase long chain family member 5	51703	0	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	3.487749819798381e-7	https://www.ncbi.nlm.nih.gov/gene/?term=116285
ACSM3	ACSM3	acyl-CoA synthetase medium chain family member 3	6296	1.0021814884633976e-5	https://www.ncbi.nlm.nih.gov/gene/?term=6296
ACSS1	ACSS1	acyl-CoA synthetase short chain family member 1	84532	1.5083979259373504e-5	https://www.ncbi.nlm.nih.gov/gene/?term=84532
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	5.063293350427757e-6	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTA1	ACTA1	actin alpha 1, skeletal muscle	58	1.1626885971672254e-4	https://www.ncbi.nlm.nih.gov/gene/?term=58
ACTA2	ACTA2	actin alpha 2, smooth muscle	59	6.885640134149246e-6	https://www.ncbi.nlm.nih.gov/gene/?term=59
ACTB	ACTB	actin beta	60	1.8122327752555016e-5	https://www.ncbi.nlm.nih.gov/gene/?term=60
ACTC1	ACTC1	actin alpha cardiac muscle 1	70	3.886131780483825e-6	https://www.ncbi.nlm.nih.gov/gene/?term=70
ACTG1	ACTG1	actin gamma 1	71	0.002223285923213451	https://www.ncbi.nlm.nih.gov/gene/?term=71
ACTG2	ACTG2	actin gamma 2, smooth muscle	72	2.0795429540237536e-5	https://www.ncbi.nlm.nih.gov/gene/?term=72
ACTL6B	ACTL6B	actin like 6B	51412	4.556925553670144e-6	https://www.ncbi.nlm.nih.gov/gene/?term=51412
ACTL7A	ACTL7A	actin like 7A	10881	5.871448856336935e-6	https://www.ncbi.nlm.nih.gov/gene/?term=10881
ACTN1	ACTN1	actinin alpha 1	87	4.0058058935980346e-4	https://www.ncbi.nlm.nih.gov/gene/?term=87
ACTN2	ACTN2	actinin alpha 2	88	1.1282786528487269e-4	https://www.ncbi.nlm.nih.gov/gene/?term=88
ACTN3	ACTN3	actinin alpha 3 (gene/pseudogene)	89	1.3486801998736674e-5	https://www.ncbi.nlm.nih.gov/gene/?term=89
ACTN4	ACTN4	actinin alpha 4	81	0.0031325090235528427	https://www.ncbi.nlm.nih.gov/gene/?term=81
ACTR10	ACTR10	actin related protein 10	55860	6.570321326665759e-8	https://www.ncbi.nlm.nih.gov/gene/?term=55860
ACTR1A	ACTR1A	actin related protein 1A	10121	2.568360045406357e-7	https://www.ncbi.nlm.nih.gov/gene/?term=10121
ACTR1B	ACTR1B	actin related protein 1B	10120	1.6713531962500361e-6	https://www.ncbi.nlm.nih.gov/gene/?term=10120
ACTR2	ACTR2	actin related protein 2	10097	1.2676446105145803e-7	https://www.ncbi.nlm.nih.gov/gene/?term=10097
ACTR6	ACTR6	actin related protein 6	64431	0	https://www.ncbi.nlm.nih.gov/gene/?term=64431
ACTR8	ACTR8	actin related protein 8	93973	0	https://www.ncbi.nlm.nih.gov/gene/?term=93973
ACVR1	ACVR1	activin A receptor type 1	90	6.10497998192997e-6	https://www.ncbi.nlm.nih.gov/gene/?term=90
ACVR1B	ACVR1B	activin A receptor type 1B	91	7.026682778125516e-7	https://www.ncbi.nlm.nih.gov/gene/?term=91
ACVR1C	ACVR1C	activin A receptor type 1C	130399	9.284480037412255e-6	https://www.ncbi.nlm.nih.gov/gene/?term=130399
ACVR2A	ACVR2A	activin A receptor type 2A	92	0	https://www.ncbi.nlm.nih.gov/gene/?term=92
ACY1	ACY1	aminoacylase 1	95	0	https://www.ncbi.nlm.nih.gov/gene/?term=95
ACY3	ACY3	aminoacylase 3	91703	2.514955078548396e-7	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ACYP1	ACYP1	acylphosphatase 1	97	0	https://www.ncbi.nlm.nih.gov/gene/?term=97
ADA	ADA	adenosine deaminase	100	8.299134336326462e-8	https://www.ncbi.nlm.nih.gov/gene/?term=100
ADAL	ADAL	adenosine deaminase like	161823	0	https://www.ncbi.nlm.nih.gov/gene/?term=161823
ADAM10	ADAM10	ADAM metallopeptidase domain 10	102	1.1059221945277923e-6	https://www.ncbi.nlm.nih.gov/gene/?term=102
ADAM11	ADAM11	ADAM metallopeptidase domain 11	4185	2.0077991937894936e-5	https://www.ncbi.nlm.nih.gov/gene/?term=4185
ADAM12	ADAM12	ADAM metallopeptidase domain 12	8038	2.2252149840625882e-5	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	9.577682642008713e-6	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM17	ADAM17	ADAM metallopeptidase domain 17	6868	2.214338016528181e-6	https://www.ncbi.nlm.nih.gov/gene/?term=6868
ADAM19	ADAM19	ADAM metallopeptidase domain 19	8728	4.979014855525804e-6	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ADAM21	ADAM21	ADAM metallopeptidase domain 21	8747	5.196427818942793e-6	https://www.ncbi.nlm.nih.gov/gene/?term=8747
ADAM23	ADAM23	ADAM metallopeptidase domain 23	8745	1.4885080434219753e-5	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	1.568334099399529e-7	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	2.040760320026585e-4	https://www.ncbi.nlm.nih.gov/gene/?term=203102
ADAM33	ADAM33	ADAM metallopeptidase domain 33	80332	5.369482325784994e-5	https://www.ncbi.nlm.nih.gov/gene/?term=80332
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	6.616168984823457e-5	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAM9	ADAM9	ADAM metallopeptidase domain 9	8754	4.489553384966152e-6	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	1.7428033953808836e-6	https://www.ncbi.nlm.nih.gov/gene/?term=27299
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	5.28145556271502e-5	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	81792	1.2417319640436063e-6	https://www.ncbi.nlm.nih.gov/gene/?term=81792
ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	140766	4.2351557590863565e-7	https://www.ncbi.nlm.nih.gov/gene/?term=140766
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	1.97822278360709e-6	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ADAMTS2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	2.0131753871322746e-5	https://www.ncbi.nlm.nih.gov/gene/?term=9509
ADAMTS4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	9507	3.894785893265798e-4	https://www.ncbi.nlm.nih.gov/gene/?term=9507
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	6.2496344556034885e-6	https://www.ncbi.nlm.nih.gov/gene/?term=11173
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	2.799491306303324e-5	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ADAMTSL1	ADAMTSL1	ADAMTS like 1	92949	2.1047677275604915e-6	https://www.ncbi.nlm.nih.gov/gene/?term=92949
ADAMTSL2	ADAMTSL2	ADAMTS like 2	9719	8.769762920843171e-6	https://www.ncbi.nlm.nih.gov/gene/?term=9719
ADAMTSL3	ADAMTSL3	ADAMTS like 3	57188	5.463958488456839e-5	https://www.ncbi.nlm.nih.gov/gene/?term=57188
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	1.2173667880875948e-05	https://www.ncbi.nlm.nih.gov/gene/?term=54507
ADAMTSL5	ADAMTSL5	ADAMTS like 5	339366	7.67196850111479e-6	https://www.ncbi.nlm.nih.gov/gene/?term=339366
ADAR	ADAR	adenosine deaminase, RNA specific	103	7.941391586487717e-6	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	4.806523564608954e-6	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADCK5	ADCK5	aarF domain containing kinase 5	203054	1.2659491507431776e-6	https://www.ncbi.nlm.nih.gov/gene/?term=203054
ADCY1	ADCY1	adenylate cyclase 1	107	1.543328992881513e-5	https://www.ncbi.nlm.nih.gov/gene/?term=107
ADCY3	ADCY3	adenylate cyclase 3	109	1.3883288800422642e-6	https://www.ncbi.nlm.nih.gov/gene/?term=109
ADCY4	ADCY4	adenylate cyclase 4	196883	8.496889311097388e-6	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ADCY5	ADCY5	adenylate cyclase 5	111	1.741215002246129e-6	https://www.ncbi.nlm.nih.gov/gene/?term=111
ADCY7	ADCY7	adenylate cyclase 7	113	2.3649950072393033e-6	https://www.ncbi.nlm.nih.gov/gene/?term=113
ADCY9	ADCY9	adenylate cyclase 9	115	3.489262789291784e-6	https://www.ncbi.nlm.nih.gov/gene/?term=115
ADCYAP1R1	ADCYAP1R1	ADCYAP receptor type I	117	1.0597124797507095e-5	https://www.ncbi.nlm.nih.gov/gene/?term=117
ADD3	ADD3	adducin 3	120	1.6439999316279235e-5	https://www.ncbi.nlm.nih.gov/gene/?term=120
ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	5.341304446170695e-7	https://www.ncbi.nlm.nih.gov/gene/?term=128
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	3.815763660561247e-5	https://www.ncbi.nlm.nih.gov/gene/?term=137872
ADI1	ADI1	acireductone dioxygenase 1	55256	1.7343898165026887e-5	https://www.ncbi.nlm.nih.gov/gene/?term=55256
ADIPOR1	ADIPOR1	adiponectin receptor 1	51094	5.223172383339163e-7	https://www.ncbi.nlm.nih.gov/gene/?term=51094
ADIPOR2	ADIPOR2	adiponectin receptor 2	79602	1.3173326420668372e-6	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ADM	ADM	adrenomedullin	133	3.0521773308494294e-4	https://www.ncbi.nlm.nih.gov/gene/?term=133
ADM2	ADM2	adrenomedullin 2	79924	2.0100529139533765e-5	https://www.ncbi.nlm.nih.gov/gene/?term=79924
ADNP	ADNP	activity dependent neuroprotector homeobox	23394	3.0309861826766437e-6	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ADORA1	ADORA1	adenosine A1 receptor	134	1.5016627502135833e-6	https://www.ncbi.nlm.nih.gov/gene/?term=134
ADORA2A	ADORA2A	adenosine A2a receptor	135	8.00665111419639e-6	https://www.ncbi.nlm.nih.gov/gene/?term=135
ADORA2B	ADORA2B	adenosine A2b receptor	136	6.966077749946534e-7	https://www.ncbi.nlm.nih.gov/gene/?term=136
ADORA3	ADORA3	adenosine A3 receptor	140	2.610424801204182e-6	https://www.ncbi.nlm.nih.gov/gene/?term=140
ADPGK	ADPGK	ADP dependent glucokinase	83440	1.5386268232631723e-6	https://www.ncbi.nlm.nih.gov/gene/?term=83440
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	6.956169471189613e-5	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADPRHL1	ADPRHL1	ADP-ribosylhydrolase like 1	113622	5.475277504067565e-6	https://www.ncbi.nlm.nih.gov/gene/?term=113622
ADPRHL2	ADPRHL2	ADP-ribosylhydrolase like 2	54936	0	https://www.ncbi.nlm.nih.gov/gene/?term=54936
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	2.815005056566747e-7	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	1.4943635304198745e-5	https://www.ncbi.nlm.nih.gov/gene/?term=146
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	1.546101347159417e-6	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRB2	ADRB2	adrenoceptor beta 2	154	1.0243774632955139e-4	https://www.ncbi.nlm.nih.gov/gene/?term=154
ADRM1	ADRM1	adhesion regulating molecule 1	11047	6.9934033084977246e-6	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ADSS	ADSS	adenylosuccinate synthase	159	3.508160368549606e-7	https://www.ncbi.nlm.nih.gov/gene/?term=159
ADSSL1	ADSSL1	adenylosuccinate synthase like 1	122622	1.6416566458577063e-6	https://www.ncbi.nlm.nih.gov/gene/?term=122622
AEBP2	AEBP2	AE binding protein 2	121536	2.6225490820198622e-5	https://www.ncbi.nlm.nih.gov/gene/?term=121536
AES	AES	amino-terminal enhancer of split	166	0	https://www.ncbi.nlm.nih.gov/gene/?term=166
AFAP1	AFAP1	actin filament associated protein 1	60312	0	https://www.ncbi.nlm.nih.gov/gene/?term=60312
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	1.8376772680952219e-6	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	3.484186290013231e-7	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFF1	AFF1	AF4/FMR2 family member 1	4299	0	https://www.ncbi.nlm.nih.gov/gene/?term=4299
AFF4	AFF4	AF4/FMR2 family member 4	27125	7.462895925756905e-6	https://www.ncbi.nlm.nih.gov/gene/?term=27125
AFG3L2	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	10939	8.766510917804141e-6	https://www.ncbi.nlm.nih.gov/gene/?term=10939
AFMID	AFMID	arylformamidase	125061	1.5876784300345466e-6	https://www.ncbi.nlm.nih.gov/gene/?term=125061
AFTPH	AFTPH	aftiphilin	54812	5.200081629223207e-7	https://www.ncbi.nlm.nih.gov/gene/?term=54812
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	3.4463474307542385e-5	https://www.ncbi.nlm.nih.gov/gene/?term=79841
AGER	AGER	advanced glycosylation end-product specific receptor	177	9.91151971165367e-5	https://www.ncbi.nlm.nih.gov/gene/?term=177
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	0	https://www.ncbi.nlm.nih.gov/gene/?term=55109
AGK	AGK	acylglycerol kinase	55750	0	https://www.ncbi.nlm.nih.gov/gene/?term=55750
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	0	https://www.ncbi.nlm.nih.gov/gene/?term=178
AGMAT	AGMAT	agmatinase	79814	2.656936323350522e-5	https://www.ncbi.nlm.nih.gov/gene/?term=79814
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	5.800768913967491e-6	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	4.529229437019779e-7	https://www.ncbi.nlm.nih.gov/gene/?term=56894
AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	1.915664531494091e-6	https://www.ncbi.nlm.nih.gov/gene/?term=56895
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	1.1128626066384857e-6	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGPS	AGPS	alkylglycerone phosphate synthase	8540	7.590423217722742e-7	https://www.ncbi.nlm.nih.gov/gene/?term=8540
