userId	geneSymbol	geneName	entrezgene	score	gLink
ABCA7	ABCA7	ATP binding cassette subfamily A member 7	10347	1.7727261253741577e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10347
ABCB10	ABCB10	ATP binding cassette subfamily B member 10	23456	1.690364955833079e-4	https://www.ncbi.nlm.nih.gov/gene/?term=23456
ABCB6	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	10058	0.0012257142452533787	https://www.ncbi.nlm.nih.gov/gene/?term=10058
ABCB7	ABCB7	ATP binding cassette subfamily B member 7	22	1.5805500631105307e-4	https://www.ncbi.nlm.nih.gov/gene/?term=22
ABCB8	ABCB8	ATP binding cassette subfamily B member 8	11194	0.0012064301421590316	https://www.ncbi.nlm.nih.gov/gene/?term=11194
ABCB9	ABCB9	ATP binding cassette subfamily B member 9	23457	0.0010842983178786483	https://www.ncbi.nlm.nih.gov/gene/?term=23457
ABCC3	ABCC3	ATP binding cassette subfamily C member 3	8714	3.86894116144381e-4	https://www.ncbi.nlm.nih.gov/gene/?term=8714
ABCC4	ABCC4	ATP binding cassette subfamily C member 4	10257	1.2142651030755403e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10257
ABCC5	ABCC5	ATP binding cassette subfamily C member 5	10057	3.3564878789457415e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10057
ABCC8	ABCC8	ATP binding cassette subfamily C member 8	6833	0.0011908462811307129	https://www.ncbi.nlm.nih.gov/gene/?term=6833
ABCD1	ABCD1	ATP binding cassette subfamily D member 1	215	0.0015110029334532784	https://www.ncbi.nlm.nih.gov/gene/?term=215
ABCD3	ABCD3	ATP binding cassette subfamily D member 3	5825	0.002705122383952095	https://www.ncbi.nlm.nih.gov/gene/?term=5825
ABCD4	ABCD4	ATP binding cassette subfamily D member 4	5826	3.5717450547038536e-4	https://www.ncbi.nlm.nih.gov/gene/?term=5826
ABCE1	ABCE1	ATP binding cassette subfamily E member 1	6059	0.0016199634129690184	https://www.ncbi.nlm.nih.gov/gene/?term=6059
ABCF1	ABCF1	ATP binding cassette subfamily F member 1	23	0.0021945878034424155	https://www.ncbi.nlm.nih.gov/gene/?term=23
ABCF2	ABCF2	ATP binding cassette subfamily F member 2	10061	9.529200852268474e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ABCF3	ABCF3	ATP binding cassette subfamily F member 3	55324	2.1766880521745247e-4	https://www.ncbi.nlm.nih.gov/gene/?term=55324
ABCG1	ABCG1	ATP binding cassette subfamily G member 1	9619	0.2713507813937034	https://www.ncbi.nlm.nih.gov/gene/?term=9619
ABCG2	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)	9429	9.53378647835994e-4	https://www.ncbi.nlm.nih.gov/gene/?term=9429
ABCG5	ABCG5	ATP binding cassette subfamily G member 5	64240	7.132295946754206e-4	https://www.ncbi.nlm.nih.gov/gene/?term=64240
ABHD1	ABHD1	abhydrolase domain containing 1	84696	2.979910019454537e-4	https://www.ncbi.nlm.nih.gov/gene/?term=84696
ABHD10	ABHD10	abhydrolase domain containing 10	55347	0.003547712319867366	https://www.ncbi.nlm.nih.gov/gene/?term=55347
ABHD11	ABHD11	abhydrolase domain containing 11	83451	0.0043381754040995296	https://www.ncbi.nlm.nih.gov/gene/?term=83451
ABHD13	ABHD13	abhydrolase domain containing 13	84945	4.719313983767978e-4	https://www.ncbi.nlm.nih.gov/gene/?term=84945
ABHD14A	ABHD14A	abhydrolase domain containing 14A	25864	1.8629312158247036e-4	https://www.ncbi.nlm.nih.gov/gene/?term=25864
ABHD14B	ABHD14B	abhydrolase domain containing 14B	84836	0.0013504675873528618	https://www.ncbi.nlm.nih.gov/gene/?term=84836
ABHD2	ABHD2	abhydrolase domain containing 2	11057	9.629375454474811e-4	https://www.ncbi.nlm.nih.gov/gene/?term=11057
ABHD3	ABHD3	abhydrolase domain containing 3	171586	6.625010876204116e-4	https://www.ncbi.nlm.nih.gov/gene/?term=171586
ABHD6	ABHD6	abhydrolase domain containing 6	57406	0.001258195519468602	https://www.ncbi.nlm.nih.gov/gene/?term=57406
ABHD8	ABHD8	abhydrolase domain containing 8	79575	0.001166298477110035	https://www.ncbi.nlm.nih.gov/gene/?term=79575
ABI3	ABI3	ABI family member 3	51225	0.0028587584170557813	https://www.ncbi.nlm.nih.gov/gene/?term=51225
ABI3BP	ABI3BP	ABI family member 3 binding protein	25890	0.00793283375712254	https://www.ncbi.nlm.nih.gov/gene/?term=25890
ABL1	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	25	0.0017050690006700188	https://www.ncbi.nlm.nih.gov/gene/?term=25
ABL2	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase	27	0.45473198643428603	https://www.ncbi.nlm.nih.gov/gene/?term=27
ABLIM1	ABLIM1	actin binding LIM protein 1	3983	0.0011676311172435184	https://www.ncbi.nlm.nih.gov/gene/?term=3983
ABLIM2	ABLIM2	actin binding LIM protein family member 2	84448	0.44126581518693053	https://www.ncbi.nlm.nih.gov/gene/?term=84448
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	8.066119175883959e-4	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ABT1	ABT1	activator of basal transcription 1	29777	4.644025374459991e-4	https://www.ncbi.nlm.nih.gov/gene/?term=29777
ABTB1	ABTB1	ankyrin repeat and BTB domain containing 1	80325	0.001121027316182591	https://www.ncbi.nlm.nih.gov/gene/?term=80325
ABTB2	ABTB2	ankyrin repeat and BTB domain containing 2	25841	0.4189579230601723	https://www.ncbi.nlm.nih.gov/gene/?term=25841
ACACA	ACACA	acetyl-CoA carboxylase alpha	31	6.555667955522297e-4	https://www.ncbi.nlm.nih.gov/gene/?term=31
ACAD10	ACAD10	acyl-CoA dehydrogenase family member 10	80724	3.993108834629677e-4	https://www.ncbi.nlm.nih.gov/gene/?term=80724
ACAD11	ACAD11	acyl-CoA dehydrogenase family member 11	84129	9.602539920698579e-4	https://www.ncbi.nlm.nih.gov/gene/?term=84129
ACAD9	ACAD9	acyl-CoA dehydrogenase family member 9	28976	0.0012064258359258844	https://www.ncbi.nlm.nih.gov/gene/?term=28976
ACADM	ACADM	acyl-CoA dehydrogenase medium chain	34	0.0012193416407724716	https://www.ncbi.nlm.nih.gov/gene/?term=34
ACADS	ACADS	acyl-CoA dehydrogenase short chain	35	1.7727261253741577e-4	https://www.ncbi.nlm.nih.gov/gene/?term=35
ACADSB	ACADSB	acyl-CoA dehydrogenase short/branched chain	36	0.003451892026986933	https://www.ncbi.nlm.nih.gov/gene/?term=36
ACAN	ACAN	aggrecan	176	0.0034888882961522784	https://www.ncbi.nlm.nih.gov/gene/?term=176
ACAT1	ACAT1	acetyl-CoA acetyltransferase 1	38	0.0010532053646957558	https://www.ncbi.nlm.nih.gov/gene/?term=38
ACAT2	ACAT2	acetyl-CoA acetyltransferase 2	39	0.4845308548640071	https://www.ncbi.nlm.nih.gov/gene/?term=39
ACBD3	ACBD3	acyl-CoA binding domain containing 3	64746	0.0015176066044152404	https://www.ncbi.nlm.nih.gov/gene/?term=64746
ACBD4	ACBD4	acyl-CoA binding domain containing 4	79777	0.0031697971326555144	https://www.ncbi.nlm.nih.gov/gene/?term=79777
ACBD5	ACBD5	acyl-CoA binding domain containing 5	91452	0.007566763052881412	https://www.ncbi.nlm.nih.gov/gene/?term=91452
ACD	ACD	ACD, shelterin complex subunit and telomerase recruitment factor	65057	3.589751421093955e-4	https://www.ncbi.nlm.nih.gov/gene/?term=65057
ACE	ACE	angiotensin I converting enzyme	1636	0.0014142317921233723	https://www.ncbi.nlm.nih.gov/gene/?term=1636
ACE2	ACE2	angiotensin I converting enzyme 2	59272	0.0015393993303525334	https://www.ncbi.nlm.nih.gov/gene/?term=59272
ACHE	ACHE	acetylcholinesterase (Cartwright blood group)	43	0.017704809518270782	https://www.ncbi.nlm.nih.gov/gene/?term=43
ACIN1	ACIN1	apoptotic chromatin condensation inducer 1	22985	1.690364955833079e-4	https://www.ncbi.nlm.nih.gov/gene/?term=22985
ACLY	ACLY	ATP citrate lyase	47	0.0012470512004865608	https://www.ncbi.nlm.nih.gov/gene/?term=47
ACO1	ACO1	aconitase 1	48	0.0165547846146732	https://www.ncbi.nlm.nih.gov/gene/?term=48
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	3.5802920904252054e-4	https://www.ncbi.nlm.nih.gov/gene/?term=26027
ACOT7	ACOT7	acyl-CoA thioesterase 7	11332	5.86909124106904e-4	https://www.ncbi.nlm.nih.gov/gene/?term=11332
ACOT8	ACOT8	acyl-CoA thioesterase 8	10005	0.002210152157694522	https://www.ncbi.nlm.nih.gov/gene/?term=10005
ACOX1	ACOX1	acyl-CoA oxidase 1	51	0.00240792028370098	https://www.ncbi.nlm.nih.gov/gene/?term=51
ACOX2	ACOX2	acyl-CoA oxidase 2	8309	0.43910121679471165	https://www.ncbi.nlm.nih.gov/gene/?term=8309
ACOX3	ACOX3	acyl-CoA oxidase 3, pristanoyl	8310	1.513876735386166e-4	https://www.ncbi.nlm.nih.gov/gene/?term=8310
ACP1	ACP1	acid phosphatase 1	52	3.4593472709197327e-4	https://www.ncbi.nlm.nih.gov/gene/?term=52
ACP2	ACP2	acid phosphatase 2, lysosomal	53	0.0030993936878915946	https://www.ncbi.nlm.nih.gov/gene/?term=53
ACP5	ACP5	acid phosphatase 5, tartrate resistant	54	0.00353119233732569	https://www.ncbi.nlm.nih.gov/gene/?term=54
ACP6	ACP6	acid phosphatase 6, lysophosphatidic	51205	0.002814867123988323	https://www.ncbi.nlm.nih.gov/gene/?term=51205
ACPP	ACPP	acid phosphatase, prostate	55	0.002876642672715658	https://www.ncbi.nlm.nih.gov/gene/?term=55
ACR	ACR	acrosin	49	0.0022443795277733106	https://www.ncbi.nlm.nih.gov/gene/?term=49
ACRBP	ACRBP	acrosin binding protein	84519	0.028193605821023746	https://www.ncbi.nlm.nih.gov/gene/?term=84519
ACSBG1	ACSBG1	acyl-CoA synthetase bubblegum family member 1	23205	0.00884882201440625	https://www.ncbi.nlm.nih.gov/gene/?term=23205
ACSL1	ACSL1	acyl-CoA synthetase long chain family member 1	2180	1.7267346024463226e-4	https://www.ncbi.nlm.nih.gov/gene/?term=2180
ACSL3	ACSL3	acyl-CoA synthetase long chain family member 3	2181	3.748926428103192e-4	https://www.ncbi.nlm.nih.gov/gene/?term=2181
ACSL4	ACSL4	acyl-CoA synthetase long chain family member 4	2182	0.002878418990406363	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ACSL5	ACSL5	acyl-CoA synthetase long chain family member 5	51703	1.6982088767425463e-4	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	6.040835497328518e-4	https://www.ncbi.nlm.nih.gov/gene/?term=116285
ACSM3	ACSM3	acyl-CoA synthetase medium chain family member 3	6296	0.47466586960774915	https://www.ncbi.nlm.nih.gov/gene/?term=6296
ACSS1	ACSS1	acyl-CoA synthetase short chain family member 1	84532	0.38912280378715375	https://www.ncbi.nlm.nih.gov/gene/?term=84532
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	0.0019795077841585676	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTA1	ACTA1	actin alpha 1, skeletal muscle	58	0.013294970702988343	https://www.ncbi.nlm.nih.gov/gene/?term=58
ACTA2	ACTA2	actin alpha 2, smooth muscle	59	0.001955518421912622	https://www.ncbi.nlm.nih.gov/gene/?term=59
ACTB	ACTB	actin beta	60	0.005096228489952327	https://www.ncbi.nlm.nih.gov/gene/?term=60
ACTC1	ACTC1	actin alpha cardiac muscle 1	70	0.0022387945205058174	https://www.ncbi.nlm.nih.gov/gene/?term=70
ACTG1	ACTG1	actin gamma 1	71	0.013520420104844262	https://www.ncbi.nlm.nih.gov/gene/?term=71
ACTG2	ACTG2	actin gamma 2, smooth muscle	72	0.00460145059248834	https://www.ncbi.nlm.nih.gov/gene/?term=72
ACTL6B	ACTL6B	actin like 6B	51412	0.001874700908313087	https://www.ncbi.nlm.nih.gov/gene/?term=51412
ACTL7A	ACTL7A	actin like 7A	10881	0.004727601681074769	https://www.ncbi.nlm.nih.gov/gene/?term=10881
ACTN1	ACTN1	actinin alpha 1	87	0.012697347938260274	https://www.ncbi.nlm.nih.gov/gene/?term=87
ACTN2	ACTN2	actinin alpha 2	88	0.01985831250631833	https://www.ncbi.nlm.nih.gov/gene/?term=88
ACTN3	ACTN3	actinin alpha 3 (gene/pseudogene)	89	0.002946054972240294	https://www.ncbi.nlm.nih.gov/gene/?term=89
ACTN4	ACTN4	actinin alpha 4	81	0.013426677205482832	https://www.ncbi.nlm.nih.gov/gene/?term=81
ACTR10	ACTR10	actin related protein 10	55860	2.715663377432104e-4	https://www.ncbi.nlm.nih.gov/gene/?term=55860
ACTR1A	ACTR1A	actin related protein 1A	10121	9.603598190807182e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10121
ACTR1B	ACTR1B	actin related protein 1B	10120	0.0023222544651434157	https://www.ncbi.nlm.nih.gov/gene/?term=10120
ACTR2	ACTR2	actin related protein 2	10097	6.946977337565493e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10097
ACTR6	ACTR6	actin related protein 6	64431	1.690364955833079e-4	https://www.ncbi.nlm.nih.gov/gene/?term=64431
ACTR8	ACTR8	actin related protein 8	93973	1.690364955833079e-4	https://www.ncbi.nlm.nih.gov/gene/?term=93973
ACVR1	ACVR1	activin A receptor type 1	90	0.0029284447428939943	https://www.ncbi.nlm.nih.gov/gene/?term=90
ACVR1B	ACVR1B	activin A receptor type 1B	91	0.0028665483638623105	https://www.ncbi.nlm.nih.gov/gene/?term=91
ACVR1C	ACVR1C	activin A receptor type 1C	130399	0.003748862736626112	https://www.ncbi.nlm.nih.gov/gene/?term=130399
ACVR2A	ACVR2A	activin A receptor type 2A	92	1.643301430380717e-4	https://www.ncbi.nlm.nih.gov/gene/?term=92
ACY1	ACY1	aminoacylase 1	95	1.5491743794759927e-4	https://www.ncbi.nlm.nih.gov/gene/?term=95
ACY3	ACY3	aminoacylase 3	91703	4.264403739210368e-4	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ACYP1	ACYP1	acylphosphatase 1	97	1.7727261253741577e-4	https://www.ncbi.nlm.nih.gov/gene/?term=97
ADA	ADA	adenosine deaminase	100	4.222327698592107e-4	https://www.ncbi.nlm.nih.gov/gene/?term=100
ADAL	ADAL	adenosine deaminase like	161823	1.7413504417396197e-4	https://www.ncbi.nlm.nih.gov/gene/?term=161823
ADAM10	ADAM10	ADAM metallopeptidase domain 10	102	7.94457552142707e-4	https://www.ncbi.nlm.nih.gov/gene/?term=102
ADAM11	ADAM11	ADAM metallopeptidase domain 11	4185	0.005148954234498735	https://www.ncbi.nlm.nih.gov/gene/?term=4185
ADAM12	ADAM12	ADAM metallopeptidase domain 12	8038	0.4297328460702724	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	0.0037843105402289995	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM17	ADAM17	ADAM metallopeptidase domain 17	6868	0.0019303878232740798	https://www.ncbi.nlm.nih.gov/gene/?term=6868
ADAM19	ADAM19	ADAM metallopeptidase domain 19	8728	0.001875521162163069	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ADAM21	ADAM21	ADAM metallopeptidase domain 21	8747	0.001893440290276192	https://www.ncbi.nlm.nih.gov/gene/?term=8747
ADAM23	ADAM23	ADAM metallopeptidase domain 23	8745	0.46664771549562584	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	4.138752903099912e-4	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	0.06446325321803147	https://www.ncbi.nlm.nih.gov/gene/?term=203102
ADAM33	ADAM33	ADAM metallopeptidase domain 33	80332	0.0050557953154667075	https://www.ncbi.nlm.nih.gov/gene/?term=80332
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	0.5231585648910948	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAM9	ADAM9	ADAM metallopeptidase domain 9	8754	9.750481519058603e-4	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	0.0025045239816405052	https://www.ncbi.nlm.nih.gov/gene/?term=27299
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	0.010088772981504476	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	81792	0.0010774088262905462	https://www.ncbi.nlm.nih.gov/gene/?term=81792
ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	140766	8.993663414215071e-4	https://www.ncbi.nlm.nih.gov/gene/?term=140766
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	0.0010333947163748908	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ADAMTS2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	0.004363444313161572	https://www.ncbi.nlm.nih.gov/gene/?term=9509
ADAMTS4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	9507	0.01121308979750555	https://www.ncbi.nlm.nih.gov/gene/?term=9507
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	0.0022690577488392446	https://www.ncbi.nlm.nih.gov/gene/?term=11173
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	0.3564392864214176	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ADAMTSL1	ADAMTSL1	ADAMTS like 1	92949	0.0016452504923627402	https://www.ncbi.nlm.nih.gov/gene/?term=92949
ADAMTSL2	ADAMTSL2	ADAMTS like 2	9719	0.0033821928605376234	https://www.ncbi.nlm.nih.gov/gene/?term=9719
ADAMTSL3	ADAMTSL3	ADAMTS like 3	57188	0.0053736291949887435	https://www.ncbi.nlm.nih.gov/gene/?term=57188
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	0.004063014245613126	https://www.ncbi.nlm.nih.gov/gene/?term=54507
ADAMTSL5	ADAMTSL5	ADAMTS like 5	339366	0.0018194723533772523	https://www.ncbi.nlm.nih.gov/gene/?term=339366
ADAR	ADAR	adenosine deaminase, RNA specific	103	0.007383026308367272	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	0.0013601722155503944	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADCK5	ADCK5	aarF domain containing kinase 5	203054	9.947063709084187e-4	https://www.ncbi.nlm.nih.gov/gene/?term=203054
ADCY1	ADCY1	adenylate cyclase 1	107	0.05720258500877489	https://www.ncbi.nlm.nih.gov/gene/?term=107
ADCY3	ADCY3	adenylate cyclase 3	109	0.0010409667391139325	https://www.ncbi.nlm.nih.gov/gene/?term=109
ADCY4	ADCY4	adenylate cyclase 4	196883	0.4422625949444656	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ADCY5	ADCY5	adenylate cyclase 5	111	0.002715701110780102	https://www.ncbi.nlm.nih.gov/gene/?term=111
ADCY7	ADCY7	adenylate cyclase 7	113	0.0014668488707813016	https://www.ncbi.nlm.nih.gov/gene/?term=113
ADCY9	ADCY9	adenylate cyclase 9	115	0.0015544780388743716	https://www.ncbi.nlm.nih.gov/gene/?term=115
ADCYAP1R1	ADCYAP1R1	ADCYAP receptor type I	117	0.0050791210286524535	https://www.ncbi.nlm.nih.gov/gene/?term=117
ADD3	ADD3	adducin 3	120	0.0035723460729116486	https://www.ncbi.nlm.nih.gov/gene/?term=120
ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	5.741942616292395e-4	https://www.ncbi.nlm.nih.gov/gene/?term=128
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	0.0031056424343852093	https://www.ncbi.nlm.nih.gov/gene/?term=137872
ADI1	ADI1	acireductone dioxygenase 1	55256	0.4100183348779173	https://www.ncbi.nlm.nih.gov/gene/?term=55256
ADIPOR1	ADIPOR1	adiponectin receptor 1	51094	8.69760966015771e-4	https://www.ncbi.nlm.nih.gov/gene/?term=51094
ADIPOR2	ADIPOR2	adiponectin receptor 2	79602	0.002549093812977383	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ADM	ADM	adrenomedullin	133	0.5257770557373268	https://www.ncbi.nlm.nih.gov/gene/?term=133
ADM2	ADM2	adrenomedullin 2	79924	0.3768542235861454	https://www.ncbi.nlm.nih.gov/gene/?term=79924
ADNP	ADNP	activity dependent neuroprotector homeobox	23394	0.0025054644513074855	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ADORA1	ADORA1	adenosine A1 receptor	134	0.0027310426493882666	https://www.ncbi.nlm.nih.gov/gene/?term=134
ADORA2A	ADORA2A	adenosine A2a receptor	135	0.3425675149278955	https://www.ncbi.nlm.nih.gov/gene/?term=135
ADORA2B	ADORA2B	adenosine A2b receptor	136	6.226549361796778e-4	https://www.ncbi.nlm.nih.gov/gene/?term=136
ADORA3	ADORA3	adenosine A3 receptor	140	0.0024971725182465735	https://www.ncbi.nlm.nih.gov/gene/?term=140
ADPGK	ADPGK	ADP dependent glucokinase	83440	0.0027500603867837625	https://www.ncbi.nlm.nih.gov/gene/?term=83440
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	0.2937044346589647	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADPRHL1	ADPRHL1	ADP-ribosylhydrolase like 1	113622	0.48844473490183093	https://www.ncbi.nlm.nih.gov/gene/?term=113622
ADPRHL2	ADPRHL2	ADP-ribosylhydrolase like 2	54936	2.0158876735465459e-4	https://www.ncbi.nlm.nih.gov/gene/?term=54936
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	9.007457728081431e-4	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	0.0035893945909059506	https://www.ncbi.nlm.nih.gov/gene/?term=146
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	0.001049470428729323	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRB2	ADRB2	adrenoceptor beta 2	154	0.31180322584228914	https://www.ncbi.nlm.nih.gov/gene/?term=154
ADRM1	ADRM1	adhesion regulating molecule 1	11047	0.003153827207598399	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ADSS	ADSS	adenylosuccinate synthase	159	9.10637998103566e-4	https://www.ncbi.nlm.nih.gov/gene/?term=159
ADSSL1	ADSSL1	adenylosuccinate synthase like 1	122622	0.0010317644737998194	https://www.ncbi.nlm.nih.gov/gene/?term=122622
AEBP2	AEBP2	AE binding protein 2	121536	0.64491224978298	https://www.ncbi.nlm.nih.gov/gene/?term=121536
AES	AES	amino-terminal enhancer of split	166	1.6629112326527196e-4	https://www.ncbi.nlm.nih.gov/gene/?term=166
AFAP1	AFAP1	actin filament associated protein 1	60312	1.7844920067389136e-4	https://www.ncbi.nlm.nih.gov/gene/?term=60312
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	0.0017375768609101403	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	0.0016848309468662287	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFF1	AFF1	AF4/FMR2 family member 1	4299	1.7413504417396197e-4	https://www.ncbi.nlm.nih.gov/gene/?term=4299
AFF4	AFF4	AF4/FMR2 family member 4	27125	0.0024157332803738858	https://www.ncbi.nlm.nih.gov/gene/?term=27125
AFG3L2	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	10939	0.003060230766769908	https://www.ncbi.nlm.nih.gov/gene/?term=10939
AFMID	AFMID	arylformamidase	125061	0.00208886749138753	https://www.ncbi.nlm.nih.gov/gene/?term=125061
AFTPH	AFTPH	aftiphilin	54812	6.612787644501096e-4	https://www.ncbi.nlm.nih.gov/gene/?term=54812
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	0.0321866632499739	https://www.ncbi.nlm.nih.gov/gene/?term=79841
AGER	AGER	advanced glycosylation end-product specific receptor	177	0.007310521873025151	https://www.ncbi.nlm.nih.gov/gene/?term=177
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	1.4550473285701582e-4	https://www.ncbi.nlm.nih.gov/gene/?term=55109
AGK	AGK	acylglycerol kinase	55750	1.3334665544850743e-4	https://www.ncbi.nlm.nih.gov/gene/?term=55750
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	1.5844720235647092e-4	https://www.ncbi.nlm.nih.gov/gene/?term=178
AGMAT	AGMAT	agmatinase	79814	0.4848996177653714	https://www.ncbi.nlm.nih.gov/gene/?term=79814
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	0.00405669681771293	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	0.0010426682772476158	https://www.ncbi.nlm.nih.gov/gene/?term=56894
AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	0.0015264166937383249	https://www.ncbi.nlm.nih.gov/gene/?term=56895
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	0.001310608294315871	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGPS	AGPS	alkylglycerone phosphate synthase	8540	4.497886808958029e-4	https://www.ncbi.nlm.nih.gov/gene/?term=8540
