userId	geneSymbol	geneName	entrezgene	score	gLink
ABCC5	ABCC5	ATP binding cassette subfamily C member 5	10057	-0.04055975113949258	https://www.ncbi.nlm.nih.gov/gene/?term=10057
ABCC8	ABCC8	ATP binding cassette subfamily C member 8	6833	-0.053099686914255345	https://www.ncbi.nlm.nih.gov/gene/?term=6833
ABCD1	ABCD1	ATP binding cassette subfamily D member 1	215	-0.14280078465159513	https://www.ncbi.nlm.nih.gov/gene/?term=215
ABCD3	ABCD3	ATP binding cassette subfamily D member 3	5825	-0.05268958042470298	https://www.ncbi.nlm.nih.gov/gene/?term=5825
ABCD4	ABCD4	ATP binding cassette subfamily D member 4	5826	-0.045981393859636316	https://www.ncbi.nlm.nih.gov/gene/?term=5826
ABCE1	ABCE1	ATP binding cassette subfamily E member 1	6059	-0.04584999611202372	https://www.ncbi.nlm.nih.gov/gene/?term=6059
ABCF1	ABCF1	ATP binding cassette subfamily F member 1	23	-0.032826054534562776	https://www.ncbi.nlm.nih.gov/gene/?term=23
ABCF2	ABCF2	ATP binding cassette subfamily F member 2	10061	-0.026187038770899045	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ABCG1	ABCG1	ATP binding cassette subfamily G member 1	9619	0.195851052274092	https://www.ncbi.nlm.nih.gov/gene/?term=9619
ABCG2	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)	9429	-0.03793555710744993	https://www.ncbi.nlm.nih.gov/gene/?term=9429
ABCG5	ABCG5	ATP binding cassette subfamily G member 5	64240	-0.06844876881616926	https://www.ncbi.nlm.nih.gov/gene/?term=64240
ABHD1	ABHD1	abhydrolase domain containing 1	84696	-0.1330049490420198	https://www.ncbi.nlm.nih.gov/gene/?term=84696
ABHD10	ABHD10	abhydrolase domain containing 10	55347	-0.052039831158869614	https://www.ncbi.nlm.nih.gov/gene/?term=55347
ABHD11	ABHD11	abhydrolase domain containing 11	83451	-0.04402091685426948	https://www.ncbi.nlm.nih.gov/gene/?term=83451
ABHD13	ABHD13	abhydrolase domain containing 13	84945	-0.061891239466600106	https://www.ncbi.nlm.nih.gov/gene/?term=84945
ABHD14B	ABHD14B	abhydrolase domain containing 14B	84836	-0.05721802778456617	https://www.ncbi.nlm.nih.gov/gene/?term=84836
ABHD2	ABHD2	abhydrolase domain containing 2	11057	-0.04805033422740942	https://www.ncbi.nlm.nih.gov/gene/?term=11057
ABHD3	ABHD3	abhydrolase domain containing 3	171586	-0.04035370032757003	https://www.ncbi.nlm.nih.gov/gene/?term=171586
ABHD6	ABHD6	abhydrolase domain containing 6	57406	-0.048367019638243	https://www.ncbi.nlm.nih.gov/gene/?term=57406
ABHD8	ABHD8	abhydrolase domain containing 8	79575	-0.03316743558006019	https://www.ncbi.nlm.nih.gov/gene/?term=79575
ABI3	ABI3	ABI family member 3	51225	-0.050034368436727567	https://www.ncbi.nlm.nih.gov/gene/?term=51225
ABI3BP	ABI3BP	ABI family member 3 binding protein	25890	-0.07667034702755386	https://www.ncbi.nlm.nih.gov/gene/?term=25890
ABL1	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	25	-0.0323914383642393	https://www.ncbi.nlm.nih.gov/gene/?term=25
ABL2	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase	27	0.1410828565799123	https://www.ncbi.nlm.nih.gov/gene/?term=27
ABLIM1	ABLIM1	actin binding LIM protein 1	3983	-0.05924275685194612	https://www.ncbi.nlm.nih.gov/gene/?term=3983
ABLIM2	ABLIM2	actin binding LIM protein family member 2	84448	0.4094609045235747	https://www.ncbi.nlm.nih.gov/gene/?term=84448
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	-0.0699737708246371	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ABT1	ABT1	activator of basal transcription 1	29777	-0.03318802517880651	https://www.ncbi.nlm.nih.gov/gene/?term=29777
ABTB1	ABTB1	ankyrin repeat and BTB domain containing 1	80325	-0.04997656204247181	https://www.ncbi.nlm.nih.gov/gene/?term=80325
ABTB2	ABTB2	ankyrin repeat and BTB domain containing 2	25841	0.33164013428266487	https://www.ncbi.nlm.nih.gov/gene/?term=25841
ACACA	ACACA	acetyl-CoA carboxylase alpha	31	-0.041621731871048596	https://www.ncbi.nlm.nih.gov/gene/?term=31
ACAD10	ACAD10	acyl-CoA dehydrogenase family member 10	80724	-0.04271900580486439	https://www.ncbi.nlm.nih.gov/gene/?term=80724
ACAD11	ACAD11	acyl-CoA dehydrogenase family member 11	84129	-0.04189052877201953	https://www.ncbi.nlm.nih.gov/gene/?term=84129
ACAD9	ACAD9	acyl-CoA dehydrogenase family member 9	28976	-0.037204126427096	https://www.ncbi.nlm.nih.gov/gene/?term=28976
ACADM	ACADM	acyl-CoA dehydrogenase medium chain	34	-0.03526219495033957	https://www.ncbi.nlm.nih.gov/gene/?term=34
ACADSB	ACADSB	acyl-CoA dehydrogenase short/branched chain	36	-0.06579006476167754	https://www.ncbi.nlm.nih.gov/gene/?term=36
ACAN	ACAN	aggrecan	176	-0.05817688984177152	https://www.ncbi.nlm.nih.gov/gene/?term=176
ACAT1	ACAT1	acetyl-CoA acetyltransferase 1	38	-0.03530411733492388	https://www.ncbi.nlm.nih.gov/gene/?term=38
ACAT2	ACAT2	acetyl-CoA acetyltransferase 2	39	1.0996936978077467	https://www.ncbi.nlm.nih.gov/gene/?term=39
ACBD3	ACBD3	acyl-CoA binding domain containing 3	64746	-0.05219996489496913	https://www.ncbi.nlm.nih.gov/gene/?term=64746
ACBD4	ACBD4	acyl-CoA binding domain containing 4	79777	-0.06300993319771814	https://www.ncbi.nlm.nih.gov/gene/?term=79777
ACBD5	ACBD5	acyl-CoA binding domain containing 5	91452	-0.05470891854140619	https://www.ncbi.nlm.nih.gov/gene/?term=91452
ACD	ACD	ACD, shelterin complex subunit and telomerase recruitment factor	65057	-0.0310540599175025	https://www.ncbi.nlm.nih.gov/gene/?term=65057
ACE	ACE	angiotensin I converting enzyme	1636	-0.04952548946397048	https://www.ncbi.nlm.nih.gov/gene/?term=1636
ACE2	ACE2	angiotensin I converting enzyme 2	59272	-0.0836981018877003	https://www.ncbi.nlm.nih.gov/gene/?term=59272
ACHE	ACHE	acetylcholinesterase (Cartwright blood group)	43	0.06388175017574439	https://www.ncbi.nlm.nih.gov/gene/?term=43
ACLY	ACLY	ATP citrate lyase	47	-0.03168682734220988	https://www.ncbi.nlm.nih.gov/gene/?term=47
ACO1	ACO1	aconitase 1	48	-0.08512146584128336	https://www.ncbi.nlm.nih.gov/gene/?term=48
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	-0.06704119459271933	https://www.ncbi.nlm.nih.gov/gene/?term=26027
ACOT7	ACOT7	acyl-CoA thioesterase 7	11332	-0.04257526275249056	https://www.ncbi.nlm.nih.gov/gene/?term=11332
ACOT8	ACOT8	acyl-CoA thioesterase 8	10005	-0.029225369446027293	https://www.ncbi.nlm.nih.gov/gene/?term=10005
ACOX1	ACOX1	acyl-CoA oxidase 1	51	-0.06795056757061027	https://www.ncbi.nlm.nih.gov/gene/?term=51
ACOX2	ACOX2	acyl-CoA oxidase 2	8309	0.7383112572484775	https://www.ncbi.nlm.nih.gov/gene/?term=8309
ACP1	ACP1	acid phosphatase 1	52	-0.04722472740503853	https://www.ncbi.nlm.nih.gov/gene/?term=52
ACP2	ACP2	acid phosphatase 2, lysosomal	53	-0.043977832039407846	https://www.ncbi.nlm.nih.gov/gene/?term=53
ACP5	ACP5	acid phosphatase 5, tartrate resistant	54	-0.05884725597018999	https://www.ncbi.nlm.nih.gov/gene/?term=54
ACP6	ACP6	acid phosphatase 6, lysophosphatidic	51205	-0.04507696350587207	https://www.ncbi.nlm.nih.gov/gene/?term=51205
ACPP	ACPP	acid phosphatase, prostate	55	-0.058752245230446296	https://www.ncbi.nlm.nih.gov/gene/?term=55
ACR	ACR	acrosin	49	-0.05586742728965211	https://www.ncbi.nlm.nih.gov/gene/?term=49
ACRBP	ACRBP	acrosin binding protein	84519	0.31752651532942255	https://www.ncbi.nlm.nih.gov/gene/?term=84519
ACSBG1	ACSBG1	acyl-CoA synthetase bubblegum family member 1	23205	-0.06988297294574662	https://www.ncbi.nlm.nih.gov/gene/?term=23205
ACSL3	ACSL3	acyl-CoA synthetase long chain family member 3	2181	-0.0390302704934958	https://www.ncbi.nlm.nih.gov/gene/?term=2181
ACSL4	ACSL4	acyl-CoA synthetase long chain family member 4	2182	-0.04325441389810937	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ACSM1	ACSM1	acyl-CoA synthetase medium chain family member 1	116285	-0.058023531201240555	https://www.ncbi.nlm.nih.gov/gene/?term=116285
ACSM3	ACSM3	acyl-CoA synthetase medium chain family member 3	6296	2.557283270722521	https://www.ncbi.nlm.nih.gov/gene/?term=6296
ACSS1	ACSS1	acyl-CoA synthetase short chain family member 1	84532	0.5904730700182977	https://www.ncbi.nlm.nih.gov/gene/?term=84532
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	-0.048764507040503884	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTA1	ACTA1	actin alpha 1, skeletal muscle	58	-0.07146372503042273	https://www.ncbi.nlm.nih.gov/gene/?term=58
ACTA2	ACTA2	actin alpha 2, smooth muscle	59	-0.0667886058430959	https://www.ncbi.nlm.nih.gov/gene/?term=59
ACTB	ACTB	actin beta	60	-0.03935697353507177	https://www.ncbi.nlm.nih.gov/gene/?term=60
ACTC1	ACTC1	actin alpha cardiac muscle 1	70	-0.054540205361638644	https://www.ncbi.nlm.nih.gov/gene/?term=70
ACTG1	ACTG1	actin gamma 1	71	-0.0721433125152141	https://www.ncbi.nlm.nih.gov/gene/?term=71
ACTG2	ACTG2	actin gamma 2, smooth muscle	72	-0.057899654904344657	https://www.ncbi.nlm.nih.gov/gene/?term=72
ACTL6B	ACTL6B	actin like 6B	51412	-0.04477618331930976	https://www.ncbi.nlm.nih.gov/gene/?term=51412
ACTL7A	ACTL7A	actin like 7A	10881	-0.0638970739371887	https://www.ncbi.nlm.nih.gov/gene/?term=10881
ACTN1	ACTN1	actinin alpha 1	87	-0.050843465631226	https://www.ncbi.nlm.nih.gov/gene/?term=87
ACTN2	ACTN2	actinin alpha 2	88	-0.10795675483710906	https://www.ncbi.nlm.nih.gov/gene/?term=88
ACTN3	ACTN3	actinin alpha 3 (gene/pseudogene)	89	-0.050618585403649975	https://www.ncbi.nlm.nih.gov/gene/?term=89
ACTN4	ACTN4	actinin alpha 4	81	-0.07089515524965705	https://www.ncbi.nlm.nih.gov/gene/?term=81
ACTR10	ACTR10	actin related protein 10	55860	-0.05107702607599245	https://www.ncbi.nlm.nih.gov/gene/?term=55860
ACTR1A	ACTR1A	actin related protein 1A	10121	-0.03391569107817091	https://www.ncbi.nlm.nih.gov/gene/?term=10121
ACTR1B	ACTR1B	actin related protein 1B	10120	-0.03209666298950881	https://www.ncbi.nlm.nih.gov/gene/?term=10120
ACTR2	ACTR2	actin related protein 2	10097	-0.02560795367004021	https://www.ncbi.nlm.nih.gov/gene/?term=10097
ACVR1	ACVR1	activin A receptor type 1	90	-0.037667164071284745	https://www.ncbi.nlm.nih.gov/gene/?term=90
ACVR1B	ACVR1B	activin A receptor type 1B	91	-0.05058393716298884	https://www.ncbi.nlm.nih.gov/gene/?term=91
ACVR1C	ACVR1C	activin A receptor type 1C	130399	-0.07348719908271407	https://www.ncbi.nlm.nih.gov/gene/?term=130399
ACY3	ACY3	aminoacylase 3	91703	-0.08478766125127205	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ADA	ADA	adenosine deaminase	100	-0.05182335445350282	https://www.ncbi.nlm.nih.gov/gene/?term=100
ADAM10	ADAM10	ADAM metallopeptidase domain 10	102	-0.03805761814823444	https://www.ncbi.nlm.nih.gov/gene/?term=102
ADAM11	ADAM11	ADAM metallopeptidase domain 11	4185	-0.05305940624705286	https://www.ncbi.nlm.nih.gov/gene/?term=4185
ADAM12	ADAM12	ADAM metallopeptidase domain 12	8038	0.7101192708596131	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	-0.055524779524644734	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM17	ADAM17	ADAM metallopeptidase domain 17	6868	-0.0945302062618561	https://www.ncbi.nlm.nih.gov/gene/?term=6868
ADAM19	ADAM19	ADAM metallopeptidase domain 19	8728	-0.09856285737563204	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ADAM21	ADAM21	ADAM metallopeptidase domain 21	8747	-0.06232129553491683	https://www.ncbi.nlm.nih.gov/gene/?term=8747
ADAM23	ADAM23	ADAM metallopeptidase domain 23	8745	8.831864755709008	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	-0.08311291369653753	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	0.5691492108989663	https://www.ncbi.nlm.nih.gov/gene/?term=203102
ADAM33	ADAM33	ADAM metallopeptidase domain 33	80332	-0.054910598058599096	https://www.ncbi.nlm.nih.gov/gene/?term=80332
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	1.3279746051231465	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAM9	ADAM9	ADAM metallopeptidase domain 9	8754	-0.0641502063665132	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	-0.061408424860403626	https://www.ncbi.nlm.nih.gov/gene/?term=27299
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	-0.07526087715939558	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	81792	-0.0761683210666494	https://www.ncbi.nlm.nih.gov/gene/?term=81792
ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	140766	-0.053286581720862765	https://www.ncbi.nlm.nih.gov/gene/?term=140766
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	-0.07980884290527247	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ADAMTS2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	-0.07678409349567657	https://www.ncbi.nlm.nih.gov/gene/?term=9509
ADAMTS4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	9507	-0.07463406151733476	https://www.ncbi.nlm.nih.gov/gene/?term=9507
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	-0.05068750518233301	https://www.ncbi.nlm.nih.gov/gene/?term=11173
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	0.293055956402152	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ADAMTSL1	ADAMTSL1	ADAMTS like 1	92949	-0.06148540552187292	https://www.ncbi.nlm.nih.gov/gene/?term=92949
ADAMTSL2	ADAMTSL2	ADAMTS like 2	9719	-0.058606961562057074	https://www.ncbi.nlm.nih.gov/gene/?term=9719
ADAMTSL3	ADAMTSL3	ADAMTS like 3	57188	-0.061753576504537375	https://www.ncbi.nlm.nih.gov/gene/?term=57188
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	-0.05825204599385858	https://www.ncbi.nlm.nih.gov/gene/?term=54507
ADAMTSL5	ADAMTSL5	ADAMTS like 5	339366	-0.06634482854739017	https://www.ncbi.nlm.nih.gov/gene/?term=339366
ADAR	ADAR	adenosine deaminase, RNA specific	103	-0.07797157707704801	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	-0.0681911360460487	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADCK5	ADCK5	aarF domain containing kinase 5	203054	-0.040594547067173935	https://www.ncbi.nlm.nih.gov/gene/?term=203054
ADCY1	ADCY1	adenylate cyclase 1	107	1.0195406667627367	https://www.ncbi.nlm.nih.gov/gene/?term=107
ADCY3	ADCY3	adenylate cyclase 3	109	-0.05127130688448708	https://www.ncbi.nlm.nih.gov/gene/?term=109
ADCY4	ADCY4	adenylate cyclase 4	196883	0.5723817430986411	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ADCY5	ADCY5	adenylate cyclase 5	111	-0.07123268559192604	https://www.ncbi.nlm.nih.gov/gene/?term=111
ADCY7	ADCY7	adenylate cyclase 7	113	-0.04403003484854589	https://www.ncbi.nlm.nih.gov/gene/?term=113
ADCY9	ADCY9	adenylate cyclase 9	115	-0.05804629517585056	https://www.ncbi.nlm.nih.gov/gene/?term=115
ADCYAP1R1	ADCYAP1R1	ADCYAP receptor type I	117	-0.0633399655884774	https://www.ncbi.nlm.nih.gov/gene/?term=117
ADD3	ADD3	adducin 3	120	-0.06473920802508291	https://www.ncbi.nlm.nih.gov/gene/?term=120
ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	-0.04296277794074001	https://www.ncbi.nlm.nih.gov/gene/?term=128
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	-0.12612338400055806	https://www.ncbi.nlm.nih.gov/gene/?term=137872
ADI1	ADI1	acireductone dioxygenase 1	55256	0.3084358356617692	https://www.ncbi.nlm.nih.gov/gene/?term=55256
ADIPOR1	ADIPOR1	adiponectin receptor 1	51094	-0.03190831127951087	https://www.ncbi.nlm.nih.gov/gene/?term=51094
ADIPOR2	ADIPOR2	adiponectin receptor 2	79602	-0.036029870096625026	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ADM	ADM	adrenomedullin	133	0.24918558157119433	https://www.ncbi.nlm.nih.gov/gene/?term=133
ADM2	ADM2	adrenomedullin 2	79924	0.09622456492626434	https://www.ncbi.nlm.nih.gov/gene/?term=79924
ADNP	ADNP	activity dependent neuroprotector homeobox	23394	-0.037802954463323143	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ADORA1	ADORA1	adenosine A1 receptor	134	-0.06792343545616807	https://www.ncbi.nlm.nih.gov/gene/?term=134
ADORA2A	ADORA2A	adenosine A2a receptor	135	0.5087086194718539	https://www.ncbi.nlm.nih.gov/gene/?term=135
ADORA2B	ADORA2B	adenosine A2b receptor	136	-0.050573834079216465	https://www.ncbi.nlm.nih.gov/gene/?term=136
ADORA3	ADORA3	adenosine A3 receptor	140	-0.06791397828682914	https://www.ncbi.nlm.nih.gov/gene/?term=140
ADPGK	ADPGK	ADP dependent glucokinase	83440	-0.030947788861117893	https://www.ncbi.nlm.nih.gov/gene/?term=83440
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	0.15241845585378386	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADPRHL1	ADPRHL1	ADP-ribosylhydrolase like 1	113622	3.894200836255451	https://www.ncbi.nlm.nih.gov/gene/?term=113622
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	-0.04926332450177708	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	-0.06328306976847799	https://www.ncbi.nlm.nih.gov/gene/?term=146
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	-0.06370220705554541	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRB2	ADRB2	adrenoceptor beta 2	154	0.23773866257659448	https://www.ncbi.nlm.nih.gov/gene/?term=154
ADRM1	ADRM1	adhesion regulating molecule 1	11047	-0.04843478421633239	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ADSS	ADSS	adenylosuccinate synthase	159	-0.02617515011998739	https://www.ncbi.nlm.nih.gov/gene/?term=159
ADSSL1	ADSSL1	adenylosuccinate synthase like 1	122622	-0.09176546707068595	https://www.ncbi.nlm.nih.gov/gene/?term=122622
AEBP2	AEBP2	AE binding protein 2	121536	3.6009435832118633	https://www.ncbi.nlm.nih.gov/gene/?term=121536
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	-0.06754802884859404	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	-0.06423605835893502	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFF4	AFF4	AF4/FMR2 family member 4	27125	-0.05931892980909631	https://www.ncbi.nlm.nih.gov/gene/?term=27125
AFG3L2	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	10939	-0.05180809506448994	https://www.ncbi.nlm.nih.gov/gene/?term=10939
AFMID	AFMID	arylformamidase	125061	-0.06977601416609897	https://www.ncbi.nlm.nih.gov/gene/?term=125061
AFTPH	AFTPH	aftiphilin	54812	-0.06473267560075074	https://www.ncbi.nlm.nih.gov/gene/?term=54812
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	0.19086392208337724	https://www.ncbi.nlm.nih.gov/gene/?term=79841
AGER	AGER	advanced glycosylation end-product specific receptor	177	-0.08467926691144244	https://www.ncbi.nlm.nih.gov/gene/?term=177
AGMAT	AGMAT	agmatinase	79814	3.134050834282265	https://www.ncbi.nlm.nih.gov/gene/?term=79814
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	-0.03889131140756657	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	-0.03243864896293183	https://www.ncbi.nlm.nih.gov/gene/?term=56894
AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	-0.05613557390551345	https://www.ncbi.nlm.nih.gov/gene/?term=56895
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	-0.06928424985099524	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGPS	AGPS	alkylglycerone phosphate synthase	8540	-0.061484999583879124	https://www.ncbi.nlm.nih.gov/gene/?term=8540
AGR2	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	0.6518127979136874	https://www.ncbi.nlm.nih.gov/gene/?term=10551
AGR3	AGR3	anterior gradient 3, protein disulphide isomerase family member	155465	71.51720949217503	https://www.ncbi.nlm.nih.gov/gene/?term=155465
AGRN	AGRN	agrin	375790	-0.058428408591519425	https://www.ncbi.nlm.nih.gov/gene/?term=375790
AGRP	AGRP	agouti related neuropeptide	181	-0.06230445475308543	https://www.ncbi.nlm.nih.gov/gene/?term=181
AGT	AGT	angiotensinogen	183	-0.02566998271479486	https://www.ncbi.nlm.nih.gov/gene/?term=183
AGTRAP	AGTRAP	angiotensin II receptor associated protein	57085	107.14579745714684	https://www.ncbi.nlm.nih.gov/gene/?term=57085
AHCTF1	AHCTF1	AT-hook containing transcription factor 1	25909	-0.028333155335030245	https://www.ncbi.nlm.nih.gov/gene/?term=25909
AHCY	AHCY	adenosylhomocysteinase	191	2.102282210899016	https://www.ncbi.nlm.nih.gov/gene/?term=191
AHCYL1	AHCYL1	adenosylhomocysteinase like 1	10768	-0.0456877963144184	https://www.ncbi.nlm.nih.gov/gene/?term=10768
AHDC1	AHDC1	AT-hook DNA binding motif containing 1	27245	-0.05239938143174805	https://www.ncbi.nlm.nih.gov/gene/?term=27245
AHI1	AHI1	Abelson helper integration site 1	54806	-0.0426701425072789	https://www.ncbi.nlm.nih.gov/gene/?term=54806
AHNAK	AHNAK	AHNAK nucleoprotein	79026	-0.04819975580002078	https://www.ncbi.nlm.nih.gov/gene/?term=79026
AHR	AHR	aryl hydrocarbon receptor	196	-0.0946468633142327	https://www.ncbi.nlm.nih.gov/gene/?term=196
AHRR	AHRR	aryl-hydrocarbon receptor repressor	57491	0.010081628025173503	https://www.ncbi.nlm.nih.gov/gene/?term=57491
AHSA1	AHSA1	activator of HSP90 ATPase activity 1	10598	-0.043017467283539904	https://www.ncbi.nlm.nih.gov/gene/?term=10598
AHSG	AHSG	alpha 2-HS glycoprotein	197	-0.06204146802331138	https://www.ncbi.nlm.nih.gov/gene/?term=197
AIFM2	AIFM2	apoptosis inducing factor, mitochondria associated 2	84883	-0.038717791329474206	https://www.ncbi.nlm.nih.gov/gene/?term=84883
AIG1	AIG1	androgen induced 1	51390	-0.019341571239783858	https://www.ncbi.nlm.nih.gov/gene/?term=51390
AIP	AIP	aryl hydrocarbon receptor interacting protein	9049	-0.027560142949642458	https://www.ncbi.nlm.nih.gov/gene/?term=9049
AIRE	AIRE	autoimmune regulator	326	-0.07100088155865802	https://www.ncbi.nlm.nih.gov/gene/?term=326
AK1	AK1	adenylate kinase 1	203	-0.06444563275126251	https://www.ncbi.nlm.nih.gov/gene/?term=203
AK2	AK2	adenylate kinase 2	204	-0.044874575936497386	https://www.ncbi.nlm.nih.gov/gene/?term=204
AK7	AK7	adenylate kinase 7	122481	-0.07476884899507419	https://www.ncbi.nlm.nih.gov/gene/?term=122481
AKAP12	AKAP12	A-kinase anchoring protein 12	9590	-0.01063531157765307	https://www.ncbi.nlm.nih.gov/gene/?term=9590
AKAP13	AKAP13	A-kinase anchoring protein 13	11214	-0.043525960047120345	https://www.ncbi.nlm.nih.gov/gene/?term=11214
AKAP8	AKAP8	A-kinase anchoring protein 8	10270	-0.03788254560156833	https://www.ncbi.nlm.nih.gov/gene/?term=10270
